,UNIXTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
355,1475118320,238.19,58,30.38,79,83.12,4.5,6:13:00,18:14:00
356,1475118024,273.59,58,30.38,80,31.83,4.5,6:13:00,18:14:00
357,1475117724,297.07,58,30.38,80,73.56,4.5,6:13:00,18:14:00
358,1475117421,314.43,58,30.38,76,52.53,5.62,6:13:00,18:14:00
359,1475117121,341.61,58,30.38,77,354.71,4.5,6:13:00,18:14:00
360,1475116821,406.32,59,30.38,78,25.13,9.0,6:13:00,18:14:00
361,1475116523,378.69,59,30.38,73,12.59,10.12,6:13:00,18:14:00
362,1475116221,398.82,59,30.37,75,44.49,6.75,6:13:00,18:14:00
363,1475115925,417.96,59,30.37,76,27.26,5.62,6:13:00,18:14:00
364,1475115622,444.47,59,30.37,75,35.79,4.5,6:13:00,18:14:00
365,1475115020,479.26,59,30.37,72,54.85,5.62,6:13:00,18:14:00
366,1475114719,502.5,60,30.37,68,38.26,5.62,6:13:00,18:14:00
367,1475114418,521.83,60,30.37,71,39.37,10.12,6:13:00,18:14:00
368,1475114123,539.84,61,30.38,60,38.24,4.5,6:13:00,18:14:00
369,1475113820,563.11,61,30.38,63,29.55,7.87,6:13:00,18:14:00
370,1475113519,580.41,61,30.37,65,99.56,2.25,6:13:00,18:14:00
371,1475113220,601.63,61,30.37,60,7.47,7.87,6:13:00,18:14:00
372,1475112922,618.37,61,30.37,62,40.57,6.75,6:13:00,18:14:00
373,1475112619,639.19,61,30.37,63,19.62,5.62,6:13:00,18:14:00
374,1475112325,657.19,61,30.37,62,57.08,6.75,6:13:00,18:14:00
375,1475112022,675.59,61,30.37,60,54.92,5.62,6:13:00,18:14:00
376,1475111723,691.73,61,30.37,68,27.95,3.37,6:13:00,18:14:00
377,1475111119,725.71,61,30.37,60,73.08,5.62,6:13:00,18:14:00
378,1475110827,738.91,62,30.37,63,37.92,5.62,6:13:00,18:14:00
379,1475110532,755.95,62,30.37,64,18.1,4.5,6:13:00,18:14:00
380,1475110219,768.89,62,30.38,60,59.21,4.5,6:13:00,18:14:00
381,1475109919,780.58,62,30.37,62,81.98,6.75,6:13:00,18:14:00
382,1475109624,798.77,62,30.37,56,12.69,4.5,6:13:00,18:14:00
383,1475109323,812.82,62,30.38,57,340.34,7.87,6:13:00,18:14:00
384,1475109021,825.33,62,30.38,59,21.61,7.87,6:13:00,18:14:00
385,1475108718,842.62,62,30.38,60,2.33,5.62,6:13:00,18:14:00
386,1475108118,869.31,63,30.38,59,51.58,7.87,6:13:00,18:14:00
387,1475107827,882.14,62,30.38,58,137.12,5.62,6:13:00,18:14:00
388,1475107220,904.81,63,30.38,59,49.07,11.25,6:13:00,18:14:00
389,1475106921,914.27,63,30.39,57,8.87,5.62,6:13:00,18:14:00
390,1475106626,925.33,63,30.38,61,68.21,7.87,6:13:00,18:14:00
391,1475106320,934.09,62,30.39,59,269.81,4.5,6:13:00,18:14:00
392,1475106021,943.28,63,30.39,57,36.16,6.75,6:13:00,18:14:00
393,1475105720,951.22,63,30.39,59,51.28,9.0,6:13:00,18:14:00
394,1475105422,962.51,63,30.39,56,96.24,9.0,6:13:00,18:14:00
395,1475105119,969.73,64,30.39,58,35.49,13.5,6:13:00,18:14:00
396,1475104823,979.64,64,30.39,54,15.16,6.75,6:13:00,18:14:00
397,1475104521,987.88,63,30.39,55,23.95,5.62,6:13:00,18:14:00
398,1475104222,995.36,64,30.39,55,1.28,3.37,6:13:00,18:14:00
399,1475103922,1000.69,63,30.39,55,39.99,5.62,6:13:00,18:14:00
400,1475103629,1007.72,63,30.39,53,32.01,6.75,6:13:00,18:14:00
401,1475103319,1009.68,63,30.4,56,55.92,13.5,6:13:00,18:14:00
402,1475103023,1012.96,63,30.4,55,17.42,6.75,6:13:00,18:14:00
403,1475102723,1014.42,64,30.39,55,84.77,6.75,6:13:00,18:14:00
404,1475102419,1018.59,64,30.4,53,30.74,11.25,6:13:00,18:14:00
405,1475102119,1021.35,64,30.4,53,33.64,10.12,6:13:00,18:14:00
406,1475101823,1025.7,64,30.4,52,26.38,13.5,6:13:00,18:14:00
407,1475101524,1026.5,63,30.4,49,57.98,6.75,6:13:00,18:14:00
408,1475101219,1029.3,63,30.4,51,359.93,4.5,6:13:00,18:14:00
409,1475100919,1026.44,63,30.4,56,35.44,7.87,6:13:00,18:14:00
410,1475100624,1025.65,63,30.4,53,6.47,5.62,6:13:00,18:14:00
411,1475100025,1027.27,63,30.4,56,359.93,7.87,6:13:00,18:14:00
412,1475099724,1021.34,64,30.4,53,355.12,12.37,6:13:00,18:14:00
413,1475099422,1021.43,64,30.4,51,54.4,5.62,6:13:00,18:14:00
414,1475098820,1017.9,64,30.41,52,36.19,4.5,6:13:00,18:14:00
415,1475098525,1013.63,64,30.41,51,37.32,10.12,6:13:00,18:14:00
416,1475098222,1008.62,64,30.41,51,31.73,10.12,6:13:00,18:14:00
417,1475097927,1003.03,64,30.41,50,359.92,5.62,6:13:00,18:14:00
418,1475097622,999.55,64,30.41,51,31.56,10.12,6:13:00,18:14:00
419,1475097323,990.23,64,30.42,51,31.75,7.87,6:13:00,18:14:00
420,1475097019,983.03,64,30.42,50,27.02,12.37,6:13:00,18:14:00
421,1475096718,979.47,64,30.42,51,19.9,10.12,6:13:00,18:14:00
422,1475096423,971.99,64,30.42,52,37.54,5.62,6:13:00,18:14:00
423,1475096118,963.55,64,30.42,53,0.12,5.62,6:13:00,18:14:00
424,1475095819,954.68,64,30.42,53,170.18,5.62,6:13:00,18:14:00
425,1475095519,945.02,63,30.42,52,31.49,11.25,6:13:00,18:14:00
426,1475095220,937.88,64,30.42,51,32.77,7.87,6:13:00,18:14:00
427,1475094919,927.39,64,30.42,50,30.44,7.87,6:13:00,18:14:00
428,1475094620,917.65,64,30.42,52,31.26,7.87,6:13:00,18:14:00
429,1475094319,907.2,64,30.42,50,53.87,5.62,6:13:00,18:14:00
430,1475094024,898.15,63,30.42,51,46.26,2.25,6:13:00,18:14:00
431,1475093722,883.59,63,30.42,52,9.55,4.5,6:13:00,18:14:00
432,1475093123,860.3,62,30.42,52,11.51,7.87,6:13:00,18:14:00
433,1475092819,844.12,63,30.42,52,50.15,6.75,6:13:00,18:14:00
434,1475092522,831.86,62,30.42,52,139.5,4.5,6:13:00,18:14:00
435,1475092220,818.22,62,30.42,54,26.02,5.62,6:13:00,18:14:00
436,1475091924,805.71,62,30.43,54,352.03,4.5,6:13:00,18:14:00
437,1475091622,792.03,62,30.43,54,339.78,2.25,6:13:00,18:14:00
438,1475091322,776.64,62,30.42,54,61.32,5.62,6:13:00,18:14:00
439,1475091020,761.38,62,30.43,54,71.19,6.75,6:13:00,18:14:00
440,1475090722,744.78,62,30.42,54,35.49,2.25,6:13:00,18:14:00
441,1475090421,730.74,62,30.42,53,32.29,4.5,6:13:00,18:14:00
442,1475090123,713.44,62,30.42,54,64.24,6.75,6:13:00,18:14:00
443,1475089824,694.68,62,30.42,52,12.6,3.37,6:13:00,18:14:00
444,1475089525,679.66,62,30.42,54,36.2,4.5,6:13:00,18:14:00
445,1475089221,662.26,61,30.42,55,359.92,5.62,6:13:00,18:14:00
446,1475088620,623.85,61,30.42,56,55.33,4.5,6:13:00,18:14:00
447,1475088323,605.51,61,30.42,56,72.33,5.62,6:13:00,18:14:00
448,1475088022,587.31,61,30.42,57,55.57,6.75,6:13:00,18:14:00
449,1475087720,567.0,60,30.42,57,109.91,4.5,6:13:00,18:14:00
450,1475087418,547.21,60,30.42,58,104.5,3.37,6:13:00,18:14:00
451,1475087125,525.23,60,30.41,59,42.17,7.87,6:13:00,18:14:00
452,1475086822,506.22,60,30.41,60,74.08,5.62,6:13:00,18:14:00
453,1475086522,484.69,60,30.41,61,97.72,3.37,6:13:00,18:14:00
454,1475086223,465.71,59,30.41,63,70.01,1.12,6:13:00,18:14:00
455,1475085920,446.9,59,30.41,62,55.89,6.75,6:13:00,18:14:00
456,1475085620,426.1,59,30.41,64,80.52,3.37,6:13:00,18:14:00
457,1475085326,404.77,58,30.41,66,114.91,2.25,6:13:00,18:14:00
458,1475085024,384.0,58,30.41,68,105.99,3.37,6:13:00,18:14:00
459,1475084721,362.68,57,30.4,70,16.41,4.5,6:13:00,18:14:00
460,1475084419,340.39,56,30.4,74,122.53,2.25,6:13:00,18:14:00
461,1475084118,319.65,54,30.4,78,114.74,3.37,6:13:00,18:14:00
462,1475083824,295.67,53,30.4,80,141.69,5.62,6:13:00,18:14:00
463,1475083518,269.87,52,30.4,82,162.19,4.5,6:13:00,18:14:00
464,1475083221,242.36,51,30.4,83,156.29,5.62,6:13:00,18:14:00
465,1475082919,214.39,50,30.39,85,150.1,4.5,6:13:00,18:14:00
466,1475082622,160.24,49,30.39,86,169.42,5.62,6:13:00,18:14:00
467,1475082324,23.47,48,30.39,86,168.51,5.62,6:13:00,18:14:00
468,1475082019,21.98,48,30.39,87,155.47,5.62,6:13:00,18:14:00
469,1475081718,20.93,47,30.39,87,171.38,5.62,6:13:00,18:14:00
470,1475081424,19.82,47,30.39,87,185.45,6.75,6:13:00,18:14:00
471,1475081121,18.65,47,30.39,87,172.69,7.87,6:13:00,18:14:00
472,1475080820,17.21,46,30.38,87,195.59,6.75,6:13:00,18:14:00
473,1475080520,15.65,46,30.38,87,189.89,6.75,6:13:00,18:14:00
474,1475080222,13.91,46,30.38,87,192.26,5.62,6:13:00,18:14:00
475,1475079919,11.87,46,30.38,87,189.68,7.87,6:13:00,18:14:00
476,1475079621,9.69,46,30.38,86,189.87,7.87,6:13:00,18:14:00
477,1475079321,7.27,46,30.38,86,185.96,4.5,6:13:00,18:14:00
478,1475079024,5.17,46,30.38,86,187.6,6.75,6:13:00,18:14:00
479,1475078422,1.69,46,30.38,85,185.37,6.75,6:13:00,18:14:00
480,1475077819,1.2,46,30.38,84,188.5,7.87,6:13:00,18:14:00
481,1475077526,1.22,46,30.38,84,189.81,7.87,6:13:00,18:14:00
482,1475077221,1.21,46,30.38,84,190.4,7.87,6:13:00,18:14:00
483,1475076921,1.2,46,30.37,84,186.28,9.0,6:13:00,18:14:00
484,1475076621,1.21,46,30.38,84,184.25,9.0,6:13:00,18:14:00
485,1475076320,1.24,46,30.37,84,196.6,7.87,6:13:00,18:14:00
486,1475076020,1.2,46,30.37,84,188.73,7.87,6:13:00,18:14:00
487,1475075721,1.2,46,30.37,85,187.27,9.0,6:13:00,18:14:00
488,1475075421,1.22,46,30.37,85,191.32,9.0,6:13:00,18:14:00
489,1475075121,1.23,46,30.37,85,187.04,5.62,6:13:00,18:14:00
490,1475074821,1.22,46,30.37,84,189.8,5.62,6:13:00,18:14:00
491,1475074521,1.2,46,30.37,84,175.22,5.62,6:13:00,18:14:00
492,1475074222,1.23,46,30.37,84,189.17,6.75,6:13:00,18:14:00
493,1475073922,1.23,46,30.37,84,194.28,7.87,6:13:00,18:14:00
494,1475073620,1.21,46,30.37,84,190.57,7.87,6:13:00,18:14:00
495,1475073322,1.21,46,30.37,84,182.87,6.75,6:13:00,18:14:00
496,1475073020,1.22,46,30.37,84,191.63,6.75,6:13:00,18:14:00
497,1475072721,1.21,46,30.37,84,192.17,6.75,6:13:00,18:14:00
498,1475072430,1.21,46,30.37,84,187.33,6.75,6:13:00,18:14:00
499,1475072122,1.2,46,30.37,84,182.58,4.5,6:13:00,18:14:00
500,1475071826,1.23,46,30.37,84,192.3,5.62,6:13:00,18:14:00
501,1475071518,1.22,47,30.37,84,191.24,5.62,6:13:00,18:14:00
502,1475071221,1.23,47,30.37,84,189.47,5.62,6:13:00,18:14:00
503,1475070921,1.21,47,30.37,84,175.34,4.5,6:13:00,18:14:00
504,1475070622,1.23,46,30.37,84,171.0,5.62,6:13:00,18:14:00
505,1475070328,1.22,46,30.37,84,186.46,5.62,6:13:00,18:14:00
506,1475070019,1.22,46,30.37,84,170.05,4.5,6:13:00,18:14:00
507,1475069718,1.18,47,30.37,84,187.24,6.75,6:13:00,18:14:00
508,1475069419,1.2,47,30.37,84,181.58,6.75,6:13:00,18:14:00
509,1475068530,1.27,47,30.37,85,185.74,6.75,6:13:00,18:14:00
510,1475068221,1.24,47,30.37,85,176.62,4.5,6:13:00,18:14:00
511,1475067924,1.27,47,30.37,85,176.95,5.62,6:13:00,18:14:00
512,1475067619,1.26,47,30.37,85,187.04,5.62,6:13:00,18:14:00
513,1475067320,1.28,47,30.37,85,178.66,4.5,6:13:00,18:14:00
514,1475067024,1.24,48,30.37,84,182.48,5.62,6:13:00,18:14:00
515,1475066721,1.29,48,30.37,84,148.55,5.62,6:13:00,18:14:00
516,1475066425,1.28,48,30.37,84,171.57,4.5,6:13:00,18:14:00
517,1475065821,1.26,48,30.38,85,178.33,5.62,6:13:00,18:14:00
518,1475065521,1.26,48,30.38,85,178.33,4.5,6:13:00,18:14:00
519,1475065219,1.27,48,30.38,85,177.29,5.62,6:13:00,18:14:00
520,1475064922,1.32,48,30.38,86,146.94,4.5,6:13:00,18:14:00
521,1475064621,1.27,47,30.38,86,174.64,5.62,6:13:00,18:14:00
522,1475064324,1.27,48,30.38,87,183.53,7.87,6:13:00,18:14:00
523,1475064020,1.28,48,30.38,86,185.82,6.75,6:13:00,18:14:00
524,1475063730,1.3,48,30.38,86,185.19,7.87,6:13:00,18:14:00
525,1475063421,1.27,48,30.38,87,185.37,7.87,6:13:00,18:14:00
526,1475063123,1.24,48,30.38,87,186.36,7.87,6:13:00,18:14:00
527,1475062820,1.31,48,30.38,87,184.18,5.62,6:13:00,18:14:00
528,1475062523,1.26,48,30.38,88,189.84,6.75,6:13:00,18:14:00
529,1475062226,1.23,48,30.39,88,188.96,5.62,6:13:00,18:14:00
530,1475061921,1.27,48,30.39,88,171.49,4.5,6:13:00,18:14:00
531,1475061621,1.31,48,30.39,89,179.44,5.62,6:13:00,18:14:00
532,1475061325,1.26,48,30.39,89,187.36,5.62,6:13:00,18:14:00
533,1475060720,1.26,48,30.39,89,177.37,5.62,6:13:00,18:14:00
534,1475060420,1.27,48,30.39,89,185.67,5.62,6:13:00,18:14:00
535,1475060119,1.26,48,30.39,89,171.18,4.5,6:13:00,18:14:00
536,1475059821,1.24,48,30.39,89,187.64,7.87,6:13:00,18:14:00
537,1475059523,1.26,49,30.39,89,187.0,6.75,6:13:00,18:14:00
538,1475059222,1.25,49,30.4,89,180.05,5.62,6:13:00,18:14:00
539,1475058922,1.24,49,30.4,89,188.22,6.75,6:13:00,18:14:00
540,1475058619,1.27,49,30.4,89,187.61,6.75,6:13:00,18:14:00
541,1475058319,1.27,49,30.4,89,182.03,5.62,6:13:00,18:14:00
542,1475057423,1.26,49,30.4,89,169.59,3.37,6:13:00,18:14:00
543,1475057124,1.23,49,30.4,89,184.15,6.75,6:13:00,18:14:00
544,1475056819,1.22,49,30.4,89,185.04,5.62,6:13:00,18:14:00
545,1475056524,1.23,49,30.4,89,178.36,4.5,6:13:00,18:15:00
546,1475056220,1.23,49,30.4,90,177.36,4.5,6:13:00,18:15:00
547,1475055924,1.23,49,30.4,90,178.04,4.5,6:13:00,18:15:00
548,1475055624,1.23,49,30.4,90,176.62,4.5,6:13:00,18:15:00
549,1475055019,1.22,49,30.41,89,180.47,4.5,6:13:00,18:15:00
550,1475054724,1.23,50,30.41,89,169.69,4.5,6:13:00,18:15:00
551,1475054423,1.22,50,30.41,89,174.97,3.37,6:13:00,18:15:00
552,1475054118,1.27,50,30.41,89,167.05,4.5,6:13:00,18:15:00
553,1475053819,1.3,50,30.41,88,159.49,2.25,6:13:00,18:15:00
554,1475053524,1.28,50,30.41,88,166.48,4.5,6:13:00,18:15:00
555,1475053221,1.24,50,30.41,88,164.35,4.5,6:13:00,18:15:00
556,1475052921,1.29,50,30.41,88,167.11,4.5,6:13:00,18:15:00
557,1475052627,1.23,50,30.41,89,178.27,6.75,6:13:00,18:15:00
558,1475052326,1.25,50,30.41,89,179.76,4.5,6:13:00,18:15:00
559,1475052027,1.28,50,30.41,89,187.54,6.75,6:13:00,18:15:00
560,1475051720,1.26,50,30.41,90,176.06,7.87,6:13:00,18:15:00
561,1475051123,1.27,50,30.41,91,182.98,5.62,6:13:00,18:15:00
562,1475050821,1.28,50,30.41,92,184.99,5.62,6:13:00,18:15:00
563,1475050522,1.26,50,30.41,92,180.08,5.62,6:13:00,18:15:00
564,1475050223,1.28,50,30.41,91,178.12,5.62,6:13:00,18:15:00
565,1475049922,1.28,50,30.41,92,179.16,3.37,6:13:00,18:15:00
566,1475049622,1.26,50,30.41,91,178.94,3.37,6:13:00,18:15:00
567,1475049320,1.24,50,30.41,91,178.47,5.62,6:13:00,18:15:00
568,1475049019,1.28,50,30.41,91,175.26,4.5,6:13:00,18:15:00
569,1475048722,1.25,51,30.41,92,179.89,5.62,6:13:00,18:15:00
570,1475048424,1.3,51,30.41,93,179.58,4.5,6:13:00,18:15:00
571,1475048120,1.26,51,30.41,93,179.65,5.62,6:13:00,18:15:00
572,1475047823,1.26,50,30.41,94,180.05,5.62,6:13:00,18:15:00
573,1475047522,1.24,50,30.41,94,181.01,7.87,6:13:00,18:15:00
574,1475047219,1.28,50,30.41,95,175.15,6.75,6:13:00,18:15:00
575,1475046919,1.29,50,30.41,95,170.13,4.5,6:13:00,18:15:00
576,1475046621,1.28,50,30.41,95,171.48,4.5,6:13:00,18:15:00
577,1475046321,1.25,50,30.41,94,164.25,3.37,6:13:00,18:15:00
578,1475046019,1.26,50,30.41,94,164.22,4.5,6:13:00,18:15:00
579,1475045724,1.27,51,30.41,94,161.59,2.25,6:13:00,18:15:00
580,1475045420,1.27,51,30.41,95,161.59,3.37,6:13:00,18:15:00
581,1475045119,1.28,51,30.41,95,161.59,3.37,6:13:00,18:15:00
582,1475044820,1.27,51,30.41,95,157.74,3.37,6:13:00,18:15:00
583,1475044224,1.27,51,30.41,95,157.73,3.37,6:13:00,18:15:00
584,1475043919,1.27,51,30.41,95,181.5,2.25,6:13:00,18:15:00
585,1475043619,1.27,51,30.41,95,181.51,3.37,6:13:00,18:15:00
586,1475043319,1.27,51,30.4,94,181.56,2.25,6:13:00,18:15:00
587,1475043019,1.27,51,30.4,94,181.55,2.25,6:13:00,18:15:00
588,1475042723,1.28,52,30.4,93,181.56,3.37,6:13:00,18:15:00
589,1475042422,1.29,52,30.4,94,182.23,3.37,6:13:00,18:15:00
590,1475042123,1.29,52,30.4,96,182.99,1.12,6:13:00,18:15:00
591,1475041823,1.29,52,30.4,97,183.01,1.12,6:13:00,18:15:00
592,1475041524,1.25,52,30.4,96,183.01,1.12,6:13:00,18:15:00
593,1475041219,1.27,52,30.4,96,183.01,1.12,6:13:00,18:15:00
594,1475040921,1.3,52,30.4,96,183.02,2.25,6:13:00,18:15:00
595,1475040623,1.28,52,30.39,96,183.01,2.25,6:13:00,18:15:00
596,1475040322,1.26,52,30.39,96,183.01,3.37,6:13:00,18:15:00
597,1475040019,1.3,52,30.39,95,183.01,1.12,6:13:00,18:15:00
598,1475039720,1.27,52,30.39,95,183.01,2.25,6:13:00,18:15:00
599,1475039425,1.25,52,30.39,95,183.01,2.25,6:13:00,18:15:00
600,1475039125,1.3,53,30.39,95,183.01,2.25,6:13:00,18:15:00
601,1475038823,1.29,53,30.39,95,183.01,4.5,6:13:00,18:15:00
602,1475038521,1.26,53,30.39,94,178.45,4.5,6:13:00,18:15:00
603,1475038226,1.29,53,30.38,94,41.5,2.25,6:13:00,18:15:00
604,1475037918,1.23,53,30.38,94,41.5,2.25,6:13:00,18:15:00
605,1475037619,1.27,54,30.38,94,41.5,2.25,6:13:00,18:15:00
606,1475037319,1.3,54,30.38,94,41.5,1.12,6:13:00,18:15:00
607,1475037024,1.29,54,30.38,95,41.5,0.0,6:13:00,18:15:00
608,1475036422,2.78,55,30.38,93,39.77,0.0,6:13:00,18:15:00
609,1475036120,4.63,55,30.38,93,39.77,1.12,6:13:00,18:15:00
610,1475035826,6.47,55,30.38,93,39.77,0.0,6:13:00,18:15:00
611,1475035521,8.45,56,30.38,92,28.99,3.37,6:13:00,18:15:00
612,1475035220,10.57,56,30.38,89,11.71,3.37,6:13:00,18:15:00
613,1475034919,13.11,56,30.38,87,20.66,1.12,6:13:00,18:15:00
614,1475034619,16.06,56,30.38,87,20.65,3.37,6:13:00,18:15:00
615,1475034321,19.95,56,30.37,87,34.36,1.12,6:13:00,18:15:00
616,1475034021,28.71,57,30.37,87,35.69,1.12,6:13:00,18:15:00
617,1475033724,41.55,57,30.37,86,10.57,2.25,6:13:00,18:15:00
618,1475033421,43.42,57,30.37,83,40.93,1.12,6:13:00,18:15:00
619,1475033120,55.97,57,30.37,85,41.78,1.12,6:13:00,18:15:00
620,1475032821,57.17,57,30.37,87,52.25,2.25,6:13:00,18:15:00
621,1475032524,66.65,57,30.37,88,59.48,1.12,6:13:00,18:15:00
622,1475032222,78.91,57,30.37,88,13.05,1.12,6:13:00,18:15:00
623,1475031921,73.09,57,30.37,88,61.05,4.5,6:13:00,18:15:00
624,1475031620,327.03,57,30.37,88,2.84,6.75,6:13:00,18:15:00
625,1475031320,199.98,57,30.37,88,51.31,3.37,6:13:00,18:15:00
626,1475031020,117.33,57,30.36,88,351.83,2.25,6:13:00,18:15:00
627,1475030720,109.73,57,30.36,87,25.03,3.37,6:13:00,18:15:00
628,1475030422,93.9,58,30.36,87,34.25,2.25,6:13:00,18:15:00
629,1475030123,147.89,58,30.36,87,16.25,4.5,6:13:00,18:15:00
630,1475029820,179.72,57,30.36,87,26.77,2.25,6:13:00,18:15:00
631,1475029519,151.32,58,30.36,87,6.76,5.62,6:13:00,18:15:00
632,1475029222,136.84,58,30.36,86,32.98,6.75,6:13:00,18:15:00
633,1475028924,137.98,58,30.36,86,14.19,2.25,6:13:00,18:15:00
634,1475028625,175.03,58,30.36,85,2.39,6.75,6:13:00,18:15:00
635,1475028321,117.54,58,30.36,85,0.11,6.75,6:13:00,18:15:00
636,1475028026,143.54,59,30.36,85,0.17,2.25,6:13:00,18:15:00
637,1475027724,205.58,60,30.36,82,0.11,6.75,6:13:00,18:15:00
638,1475027422,256.17,59,30.36,79,350.24,1.12,6:13:00,18:15:00
639,1475027118,516.02,59,30.36,80,60.96,6.75,6:13:00,18:15:00
640,1475026822,212.47,59,30.36,82,24.93,1.12,6:13:00,18:15:00
641,1475026518,427.36,59,30.36,82,31.94,5.62,6:13:00,18:15:00
642,1475026225,379.81,59,30.36,83,0.57,1.12,6:13:00,18:15:00
643,1475025921,223.31,59,30.37,83,34.47,4.5,6:13:00,18:15:00
644,1475025620,223.77,59,30.37,83,353.64,6.75,6:13:00,18:15:00
645,1475025322,266.97,59,30.36,83,26.51,3.37,6:13:00,18:15:00
646,1475025024,229.12,59,30.37,81,30.97,6.75,6:13:00,18:15:00
647,1475024720,258.49,60,30.37,81,0.1,5.62,6:13:00,18:15:00
648,1475024421,264.75,61,30.37,79,32.34,6.75,6:13:00,18:15:00
649,1475024123,932.34,61,30.37,80,6.88,5.62,6:13:00,18:15:00
650,1475023820,989.25,60,30.37,83,44.18,7.87,6:13:00,18:15:00
651,1475023519,642.65,60,30.36,82,359.93,4.5,6:13:00,18:15:00
652,1475023222,507.41,61,30.37,81,348.15,7.87,6:13:00,18:15:00
653,1475022920,268.03,61,30.36,78,27.95,3.37,6:13:00,18:15:00
654,1475022623,751.04,61,30.36,77,31.14,4.5,6:13:00,18:15:00
655,1475022321,375.39,61,30.36,77,26.33,6.75,6:13:00,18:15:00
656,1475022021,200.48,60,30.36,77,22.74,6.75,6:13:00,18:15:00
657,1475021720,284.26,60,30.37,74,23.78,2.25,6:13:00,18:15:00
658,1475021424,622.42,60,30.37,75,46.1,5.62,6:13:00,18:15:00
659,1475021122,1021.37,60,30.37,77,12.35,4.5,6:13:00,18:15:00
660,1475020820,330.28,60,30.37,77,45.28,5.62,6:13:00,18:15:00
661,1475020520,325.24,59,30.37,78,2.85,3.37,6:13:00,18:15:00
662,1475020219,311.73,59,30.37,81,0.11,4.5,6:13:00,18:15:00
663,1475019923,306.01,59,30.37,81,19.28,4.5,6:13:00,18:15:00
664,1475019627,293.37,59,30.37,83,359.84,4.5,6:13:00,18:15:00
665,1475019326,227.36,59,30.37,79,37.64,7.87,6:13:00,18:15:00
666,1475019019,136.09,59,30.37,81,1.05,2.25,6:13:00,18:15:00
667,1475018727,161.71,59,30.37,82,4.13,3.37,6:13:00,18:15:00
668,1475018421,170.98,60,30.37,82,0.62,4.5,6:13:00,18:15:00
669,1475018122,189.56,60,30.38,83,27.22,5.62,6:13:00,18:15:00
670,1475017827,243.04,60,30.38,79,12.01,4.5,6:13:00,18:15:00
671,1475017520,479.91,60,30.38,82,348.56,4.5,6:13:00,18:15:00
672,1475017218,355.71,60,30.38,81,55.65,5.62,6:13:00,18:15:00
673,1475016921,262.32,60,30.39,79,32.8,4.5,6:13:00,18:15:00
674,1475016622,267.67,60,30.39,82,11.4,3.37,6:13:00,18:15:00
675,1475016321,331.66,60,30.39,80,5.97,5.62,6:13:00,18:15:00
676,1475016021,263.4,60,30.39,81,6.53,9.0,6:13:00,18:15:00
677,1475015720,281.78,61,30.39,79,10.02,6.75,6:13:00,18:15:00
678,1475015419,251.31,61,30.39,78,0.1,1.12,6:13:00,18:15:00
679,1475015118,251.39,61,30.39,77,25.11,10.12,6:13:00,18:15:00
680,1475014822,349.41,61,30.39,76,26.11,9.0,6:13:00,18:15:00
681,1475014523,457.0,62,30.4,73,0.11,13.5,6:13:00,18:15:00
682,1475014221,417.61,64,30.4,71,1.36,11.25,6:13:00,18:15:00
683,1475013922,1065.45,63,30.4,70,336.36,5.62,6:13:00,18:15:00
684,1475013625,915.28,64,30.4,71,26.87,5.62,6:13:00,18:15:00
685,1475013321,698.48,63,30.4,71,22.55,5.62,6:13:00,18:15:00
686,1475013021,718.25,63,30.4,70,127.34,4.5,6:13:00,18:15:00
687,1475012725,900.41,63,30.4,71,348.92,5.62,6:13:00,18:15:00
688,1475012428,840.65,63,30.4,69,65.38,1.12,6:13:00,18:15:00
689,1475012124,1387.17,63,30.4,69,13.13,9.0,6:13:00,18:15:00
690,1475011822,1153.38,62,30.4,70,351.19,5.62,6:13:00,18:15:00
691,1475011521,1148.24,62,30.4,66,83.55,6.75,6:13:00,18:15:00
692,1475011222,669.1,63,30.4,67,336.46,6.75,6:13:00,18:15:00
693,1475010927,1136.31,63,30.4,71,36.78,7.87,6:13:00,18:15:00
694,1475010625,1298.4,63,30.41,68,34.35,3.37,6:13:00,18:15:00
695,1475010321,1148.18,62,30.41,71,19.41,2.25,6:13:00,18:15:00
696,1475010029,1146.34,62,30.41,70,31.76,4.5,6:13:00,18:15:00
697,1475009722,1011.93,62,30.41,66,53.89,6.75,6:13:00,18:15:00
698,1475009421,559.83,62,30.41,67,45.08,4.5,6:13:00,18:15:00
699,1475009119,1041.63,61,30.41,71,44.53,7.87,6:13:00,18:15:00
700,1475008821,1009.13,60,30.41,71,0.11,4.5,6:13:00,18:15:00
701,1475008521,940.05,60,30.41,70,0.36,6.75,6:13:00,18:15:00
702,1475008221,920.85,60,30.41,69,6.4,3.37,6:13:00,18:15:00
703,1475007922,905.51,60,30.41,71,16.93,3.37,6:13:00,18:15:00
704,1475007621,894.08,59,30.41,70,0.11,6.75,6:13:00,18:15:00
705,1475007020,875.37,60,30.41,69,17.98,5.62,6:13:00,18:15:00
706,1475006721,860.83,60,30.41,70,324.63,3.37,6:13:00,18:15:00
707,1475006420,846.5,60,30.41,71,21.06,4.5,6:13:00,18:15:00
708,1475006120,832.09,59,30.41,71,23.17,4.5,6:13:00,18:15:00
709,1475005823,818.39,59,30.41,70,28.34,4.5,6:13:00,18:15:00
710,1475005520,804.03,59,30.41,74,3.46,2.25,6:13:00,18:15:00
